prompt_id,prompt,expected_category,language,prompt_style,rank,similarity,auto_relevant,image_id,source,country,category,title,page_url,image_url,license,notes,artist,credit,description,commons_file_title,commons_category_used,original_image_url,mime,local_path,manual_relevant
p12,فخار إسلامي,pottery_ceramics,ar,arabic,3,0.262162297964096,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0007,Wikimedia Commons,Qatar,pottery_ceramics,"Dinastia ming, piatto con calligrafia araba, cina, xv-xvi secolo","https://commons.wikimedia.org/wiki/File:Dinastia_ming,_piatto_con_calligrafia_araba,_cina,_xv-xvi_secolo.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg/960px-Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,Francesco Bini,Own work,"Ceramics in the Museum of Islamic Art, Doha","File:Dinastia ming, piatto con calligrafia araba, cina, xv-xvi secolo.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/c/cb/Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0007_869e1c3a12e3.jpg,1
p12,فخار إسلامي,pottery_ceramics,ar,arabic,4,0.2617617547512054,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0012,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 026,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 026.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/c/cd/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0012_8b3782dbed30.jpg,1
p12,فخار إسلامي,pottery_ceramics,ar,arabic,5,0.2616539895534515,0,commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003,Wikimedia Commons,Oman,architecture_sites,National Museum (Oman),https://commons.wikimedia.org/wiki/File:National_Museum_(Oman).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/National_Museum_%28Oman%29.jpg/960px-National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Exterior architecture images of National Museum of Oman,Ekrem Canli,Own work,National Museum of Oman,File:National Museum (Oman).jpg,Exterior of the National Museum of Oman,https://upload.wikimedia.org/wikipedia/commons/2/25/National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/architecture_sites/commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003_cf6aaea1fda4.jpg,0
p12,فخار إسلامي,pottery_ceramics,ar,arabic,6,0.2614923119544983,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0026,Wikimedia Commons,Qatar,pottery_ceramics,"Doha, Museo de Arte Islámico, objetos 05","https://commons.wikimedia.org/wiki/File:Doha,_Museo_de_Arte_Islámico,_objetos_05.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_05.jpg/960px-Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,LBM1948,Own work,"Wall tiles on display in the Museum of Islamic Art. Doha, Qatar","File:Doha, Museo de Arte Islámico, objetos 05.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/79/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0026_75397d6b449d.jpg,1
p12,فخار إسلامي,pottery_ceramics,ar,arabic,7,0.2606953978538513,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0006,Wikimedia Commons,Bahrain,bahrain_museum_objects,Bahrain National Museum Plaque,https://commons.wikimedia.org/wiki/File:Bahrain_National_Museum_Plaque.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bahrain_National_Museum_Plaque.jpeg/960px-Bahrain_National_Museum_Plaque.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Bahrain National Museum objects and museum images,Rain Ramli,Bahrain,"A plaque commemorating the opening of the Bahrain National Museum in both Arabic and English. English caption: ""H.H. Shaikh Isa Bin Salman Al Khalifa The Amir of the State of Bahrain Presided at the official inauguration ceremony for the Bahrain National Museum 8th Jumaida Al uola 1409H - 15 December 1988""",File:Bahrain National Museum Plaque.jpeg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bahrain_National_Museum_Plaque.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0006_795cf21cc2d1.jpg,0
p12,فخار إسلامي,pottery_ceramics,ar,arabic,8,0.2591319978237152,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0027,Wikimedia Commons,Qatar,pottery_ceramics,"Doha, Museo de Arte Islámico, objetos 06","https://commons.wikimedia.org/wiki/File:Doha,_Museo_de_Arte_Islámico,_objetos_06.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_06.jpg/960px-Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,LBM1948,Own work,"Ceramic on display in the Museum of Islamic Art. Doha, Qatar","File:Doha, Museo de Arte Islámico, objetos 06.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/73/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0027_b99734181ad2.jpg,1
p12,فخار إسلامي,pottery_ceramics,ar,arabic,9,0.2561939060688019,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0003,Wikimedia Commons,Qatar,pottery_ceramics,Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar (34269637140),https://commons.wikimedia.org/wiki/File:Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_(34269637140).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_%2834269637140%29.jpg/960px-Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_%2834269637140%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,Ceramic objects from Museum of Islamic Art Doha,"Adam Jones from Kelowna, BC, Canada",Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar,Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar,File:Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar (34269637140).jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/8/88/Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_%2834269637140%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0003_bb36e7bb21d8.jpg,1
p12,فخار إسلامي,pottery_ceramics,ar,arabic,10,0.253367155790329,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0002,Wikimedia Commons,Qatar,pottery_ceramics,"Bowl, iraq, 9th century","https://commons.wikimedia.org/wiki/File:Bowl,_iraq,_9th_century.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Bowl%2C_iraq%2C_9th_century.jpg/960px-Bowl%2C_iraq%2C_9th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Ceramic objects from Museum of Islamic Art Doha,Sodabottle,Own work,"Photo of an exhibit at en:Museum of Islamic Art, Doha Bowl, Iraq (probably Basra), 9th century, earthenware pigment","File:Bowl, iraq, 9th century.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/9/9d/Bowl%2C_iraq%2C_9th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0002_a02559497b76.jpg,1
p13,تمثال في متحف,sculptures_statues,ar,arabic,1,0.2583075761795044,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0006,Wikimedia Commons,Bahrain,bahrain_museum_objects,Bahrain National Museum Plaque,https://commons.wikimedia.org/wiki/File:Bahrain_National_Museum_Plaque.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bahrain_National_Museum_Plaque.jpeg/960px-Bahrain_National_Museum_Plaque.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Bahrain National Museum objects and museum images,Rain Ramli,Bahrain,"A plaque commemorating the opening of the Bahrain National Museum in both Arabic and English. English caption: ""H.H. Shaikh Isa Bin Salman Al Khalifa The Amir of the State of Bahrain Presided at the official inauguration ceremony for the Bahrain National Museum 8th Jumaida Al uola 1409H - 15 December 1988""",File:Bahrain National Museum Plaque.jpeg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bahrain_National_Museum_Plaque.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0006_795cf21cc2d1.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,2,0.2580325603485107,0,commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_of_islamic_art_doha_0034,Wikimedia Commons,Qatar,manuscript_calligraphy,Doha Museum of Islamic Arts Interior Exhibition 137,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Manuscripts and illustrated works from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 137.jpg,"Manuscripts and illustrations in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/7d/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/manuscript_calligraphy/commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_01caf6b4805c.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,3,0.2573472559452057,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0026,Wikimedia Commons,Qatar,pottery_ceramics,"Doha, Museo de Arte Islámico, objetos 05","https://commons.wikimedia.org/wiki/File:Doha,_Museo_de_Arte_Islámico,_objetos_05.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_05.jpg/960px-Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,LBM1948,Own work,"Wall tiles on display in the Museum of Islamic Art. Doha, Qatar","File:Doha, Museo de Arte Islámico, objetos 05.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/79/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0026_75397d6b449d.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,4,0.2569014430046081,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0018,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 059,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 059.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/79/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_059.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0018_28ed12987207.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,5,0.2553457021713257,0,commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003,Wikimedia Commons,Oman,architecture_sites,National Museum (Oman),https://commons.wikimedia.org/wiki/File:National_Museum_(Oman).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/National_Museum_%28Oman%29.jpg/960px-National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Exterior architecture images of National Museum of Oman,Ekrem Canli,Own work,National Museum of Oman,File:National Museum (Oman).jpg,Exterior of the National Museum of Oman,https://upload.wikimedia.org/wikipedia/commons/2/25/National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/architecture_sites/commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003_cf6aaea1fda4.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,6,0.2497550398111343,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0027,Wikimedia Commons,Qatar,pottery_ceramics,"Doha, Museo de Arte Islámico, objetos 06","https://commons.wikimedia.org/wiki/File:Doha,_Museo_de_Arte_Islámico,_objetos_06.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_06.jpg/960px-Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,LBM1948,Own work,"Ceramic on display in the Museum of Islamic Art. Doha, Qatar","File:Doha, Museo de Arte Islámico, objetos 06.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/73/Doha%2C_Museo_de_Arte_Isl%C3%A1mico%2C_objetos_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0027_b99734181ad2.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,7,0.2490247786045074,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0007,Wikimedia Commons,Qatar,pottery_ceramics,"Dinastia ming, piatto con calligrafia araba, cina, xv-xvi secolo","https://commons.wikimedia.org/wiki/File:Dinastia_ming,_piatto_con_calligrafia_araba,_cina,_xv-xvi_secolo.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg/960px-Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,Francesco Bini,Own work,"Ceramics in the Museum of Islamic Art, Doha","File:Dinastia ming, piatto con calligrafia araba, cina, xv-xvi secolo.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/c/cb/Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0007_869e1c3a12e3.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,8,0.2464739382266998,0,commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_of_islamic_art_doha_0016,Wikimedia Commons,Qatar,manuscript_calligraphy,Doha Museum of Islamic Arts Interior Exhibition 042,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_042.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_042.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_042.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Manuscripts and illustrated works from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 042.jpg,"Manuscripts and illustrations in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/9/93/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_042.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/manuscript_calligraphy/commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_d684118c12cb.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,9,0.2453821301460266,0,commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_of_islamic_art_doha_0017,Wikimedia Commons,Qatar,manuscript_calligraphy,Doha Museum of Islamic Arts Interior Exhibition 043,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_043.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_043.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_043.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Manuscripts and illustrated works from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 043.jpg,"Manuscripts and illustrations in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/71/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_043.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/manuscript_calligraphy/commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_495ba62bec04.jpg,0
p13,تمثال في متحف,sculptures_statues,ar,arabic,10,0.2445882856845855,0,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0002,Wikimedia Commons,Qatar,pottery_ceramics,"Bowl, iraq, 9th century","https://commons.wikimedia.org/wiki/File:Bowl,_iraq,_9th_century.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Bowl%2C_iraq%2C_9th_century.jpg/960px-Bowl%2C_iraq%2C_9th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Ceramic objects from Museum of Islamic Art Doha,Sodabottle,Own work,"Photo of an exhibit at en:Museum of Islamic Art, Doha Bowl, Iraq (probably Basra), 9th century, earthenware pigment","File:Bowl, iraq, 9th century.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/9/9d/Bowl%2C_iraq%2C_9th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0002_a02559497b76.jpg,0
p14,متحف البحرين الوطني,bahrain_museum_objects,ar,arabic,1,0.2691525816917419,1,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0006,Wikimedia Commons,Bahrain,bahrain_museum_objects,Bahrain National Museum Plaque,https://commons.wikimedia.org/wiki/File:Bahrain_National_Museum_Plaque.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bahrain_National_Museum_Plaque.jpeg/960px-Bahrain_National_Museum_Plaque.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Bahrain National Museum objects and museum images,Rain Ramli,Bahrain,"A plaque commemorating the opening of the Bahrain National Museum in both Arabic and English. English caption: ""H.H. Shaikh Isa Bin Salman Al Khalifa The Amir of the State of Bahrain Presided at the official inauguration ceremony for the Bahrain National Museum 8th Jumaida Al uola 1409H - 15 December 1988""",File:Bahrain National Museum Plaque.jpeg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bahrain_National_Museum_Plaque.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0006_795cf21cc2d1.jpg,0
p14,متحف البحرين الوطني,bahrain_museum_objects,ar,arabic,2,0.2677986025810241,0,commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003,Wikimedia Commons,Oman,architecture_sites,National Museum (Oman),https://commons.wikimedia.org/wiki/File:National_Museum_(Oman).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/National_Museum_%28Oman%29.jpg/960px-National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Exterior architecture images of National Museum of Oman,Ekrem Canli,Own work,National Museum of Oman,File:National Museum (Oman).jpg,Exterior of the National Museum of Oman,https://upload.wikimedia.org/wikipedia/commons/2/25/National_Museum_%28Oman%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/architecture_sites/commons_oman_architecture_sites_exterior_of_the_national_museum_of_oman_0003_cf6aaea1fda4.jpg,0
p14,متحف البحرين الوطني,bahrain_museum_objects,ar,arabic,3,0.2570493519306183,0,commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_of_islamic_art_doha_0034,Wikimedia Commons,Qatar,manuscript_calligraphy,Doha Museum of Islamic Arts Interior Exhibition 137,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Manuscripts and illustrated works from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 137.jpg,"Manuscripts and illustrations in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/7/7d/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_137.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/manuscript_calligraphy/commons_qatar_manuscript_calligraphy_manuscripts_and_illustrations_in_the_museum_01caf6b4805c.jpg,0
